,Question,Answers,Right Index
54,Which programming language is most susceptible to buffer overflow attacks?,"['risk acceptance, risk mitigation, risk containment, and risk qualification', 'risk avoidance, risk transference, risk containment, and risk quantification', 'risk avoidance, risk mitigation, risk containment, and risk acceptance', 'risk avoidance, risk transference, risk mitigation, and risk acceptance']",3.0
55,Which list correctly describes risk management techniques?,"['asymmetric', 'both symmetric and asymmetric', 'neither symmetric or asymmetric', 'symmetric']",1.0
56,"To implement encryption in transit, such as with the HTTPS protocol for secure web browsing, which type(s) of encryption is/are used?","['trojan', 'keystroke collector', 'typethief', 'keylogger']",3.0
57,"Which type of program uses Windows Hooks to capture keystrokes typed by the user, hides in the process list, and can compromise their system as well as their online access codes and password?","['by destroying them', 'by encrypting them', 'by stealing them', 'by selling them']",1.0
58,How does ransomware affect a victim's files?,"['It has become a money mule.', 'It has become a zombie.', 'It has become a bastion host.', 'It has become a botnet.']",1.0
59,"Your computer has been infected, and is sending out traffic to a targeted system upon receiving a command from a botmaster. What condition is your computer currently in?","['C2M2', 'NIST SP 800-37', 'ISO/IEC 27001', 'COBIT']",1.0
60,You choose a cybersecurity framework for your financial organization that implements an effective and auditable set of governance and management processes for IT. Which framework are you choosing?,"['a risk management framework', 'a guide to risk assessments', 'a guideline for vulnerability testing', 'a step-by-step guide for performing business impact analyses']",0.0
61,"NIST issued a revision to SP 800-37 in December 2018. It provides a disciplined, structured, and flexible process for managing security and privacy risk. Which type of document is SP 800-37?","['duqu', 'agent BTZ', 'stuxnet', 'flame']",2.0
62,"The most notorious military-grade advanced persistent threat was deployed in 2010, and targeted centrifuges in Iran. What was this APT call?","['in the risk assessment documentation', 'in the risk register', 'in the business impact ledger', 'in the Orange Book']",1.0
63,"Where would you record risks that have been identified and their details, such as their ID and name, classification of information, and the risk owner?","['disconnection from the network', 'early containment', 'continuation of monitoring for other incidents', 'eradication of the issues']",1.0
64,"To prevent an incident from overwhelming resources, _ is necessary.","['fire and ice exploits', 'meltdown and spectre exploits', 'Intel and STMicro CPU exploits', 'super microboard and Apple iPhone exploits']",1.0
65,"FUD is expensive and often causes high drama over low risk. Which computer chip exploits were reported by CNN as needing to be completely replaced, but were later fixed with firmware updates?","['40 percent', '60 percent', '85 percent', '100 percent']",2.0
66,"The ASD Top Four are application whitelisting, patching of applications, patching of operating systems, and limiting administrative privileges. What percent of breaches do these account for?","['This could be a specific program being run by your accounting department.', 'This is an in-progress attack and should be reported immediately', 'This is normal operation for your business.', 'This could be a precursor to an attack.']",3.0
67,You are working in the security operations center analyzing traffic on your network. You detect what you believe to be a port scan. What does this mean?,"['annual', 'biannually', 'bimonthly', 'monthly']",0.0
68,How often is the ISF Standard of Good Practice updated?,"['From an incident response committee to oversee any incidents that may occur.', 'Get preauthorized to take unilateral action and make or direct emergency changes.', 'Bring management in as leadership on the incident response team.', 'Assign a head of the emergency response team who has the correct authority']",1.0
69,Your incident response team is unable to contain an incident because they lack authority to take action without management approval. Which critical step in the preparation phase did your team skip?,"['ISO 27001', 'NIST SP 800-54', 'ISO 27002', 'NIST SP 751-51']",2.0
70,NIST SP 800-53 is one of two important control frameworks used in cybersecurity. What is the other one?,"['Forum of Incident Response and Security Teams', 'Crest UK Response Teams', 'Community of Computer Incident Response Teams', 'NIST Special Publication 800-61 Response Teams']",0.0
71,"Which organization, established by NIST in 1990, runs workshops to foster coordination in incident prevention, stimulate rapid reaction to incidents, and allow experts to share information?","['inherent risk', 'residual risk', 'applied risk', 'leftover risk']",1.0
72,"You have implemented controls to mitigate the threats, vulnerabilities, and impact to your business. Which type of risk is left over?","['risk mitigation', 'risk acceptance', 'risk avoidance', 'risk transfer']",0.0
73,There are four possible treatments once an assessment has identified a risk. Which risk treatment implements controls to reduce risk?,"['Common Criteria', 'risk management certification board', 'OWASP security evaluation', 'ISO 27000']",0.0
74,"Which security control scheme do vendors often submit their products to for evaluation, to provide an independent view of product assurance?","['IoT ISACA', 'IoT Security Foundation', 'OWASP', 'GSMA']",1.0
75,Which organization has published the most comprehensive set of controls in its security guideline for the Internet of Things?,"['ISO 27001', 'ISO 27017', 'Cloud Security Guidelines', 'Cloud Controls Matrix']",3.0
76,Which main reference coupled with the Cloud Security Alliance Guidance comprise the Security Guidance for Critical Areas of Focus in Cloud Computing?,"['It is versatile, accurate, and operates at a very high speed.', 'It is tamper-proof, can always be invoked, and must be small enough to test.', 'It is restricted, confidential, and top secret']",1.0
77,What are the essential characteristics of the reference monitor?,"['Identify the key business outcomes.', 'Understand the threats and vulnerabilities.', 'Conduct a risk assessment.', 'Analyze and prioritize gaps to create the action plan.']",0.0
78,"According to NIST, what is the first action required to take advantage of the cybersecurity framework?","['the ISACA Cypersecurity Framework', 'the COBIT Cypersecurity Framework', 'the ISC2 Cypersecurity Framework', 'the NIST Cypersecurity Framework']",3.0
79,"You are implementing a cybersecurity program in your organization and want to use the ""de facto standard"" cybersecurity framework. Which option would you choose?","['a salami attack', 'a DoS (Denial of Service) attack', 'a DDoS (Distributed Denial of Service) attack', 'a botnet attack']",2.0
80,"In 2014, 4,278 IP addresses of zombie computers were used to flood a business with over one million packets per minute for about one hour. What is this type of attack called?","['an increased business liability in the event of a data breach', 'an increased consumer liability in the event of a data breach', 'a decreased consumer liability in the event of a data breach', 'a decreased business liability in the event of a data breach']",0.0
81,"The regulatory requirements for notifications of data breaches, particularly the European General Data Protection Regulations, have had what sort of effect on business?","['FedRAMP', 'GDPR', 'PCI-DSS', 'HIPAA']",3.0
82,Which compliance framework governs requirements for the U.S. healthcare industry?,"['DevSecOps requires the inclusion of cybersecurity engineers in the CI/CD process of DevOps.', 'DevSecOps slows down the CI/CD process of DevOps.', 'DevSecOps places security controls in the CI/CD process of DevOps.', 'DevSecOps lets cybersecurity engineers dictate the CI/CD process of DevOps.']",0.0
83,What is the difference between DevOps and DevSecOps?,"['always', 'only when assessing regulatory compliance', 'only if following the Agile model', 'never']",0.0
84,When does static application security testing require access to source code?,"['government cloud', 'public cloud', 'hybrid cloud', 'private cloud']",2.0
85,Your organization service customer orders with a custom ordering system developed in-hose. You are responsible for recommending a cloud model to meet the following requirements:,"['Give up on the current target network and move on to the next one.', 'Switch to another network scanning tool. Resort to more resource-intensive probing, like launching random attacks to all open ports.', 'Turn on the stealth mode in your network scanning tool. Check whether you missed any other active ports associated with web servers.', 'Turn on additional options in your network scanning tool to further investigate the details (type and version) of applications running on the rest of the active ports.']",3.0
86,"You have just conducted a port scan of a network. There is no well-known port active. How do you find a webserver running on a host, which uses a random port number?","['integrity and non-repudiation', 'privacy and non-repudiation', 'privacy and confidentiality', 'integrity and privacy']",0.0
87,"Executives in your organization exchange emails with external business partners when negotiating valuable business contracts. To ensure that these communications are legally defensible, the security team has recommended that a digital signature be added to these message.","['MD5', 'Caesar cipher', 'symmetric-key encryption', 'asymmetric-key encryption']",3.0
88,Which option is a mechanism to ensure non-repudiation?,"['Agile', 'Model-Driven Development', 'Waterfall', 'Model-Driven Architecture']",0.0
89,Which software development lifecycle approach is most compatible with DevSecOps?,"['separation of duties', 'privileged account management (PAM)', 'defense-in-depth', 'least privilege']",2.0
90,Which information security principle states that organizations should defend systems against any particular attack using several independent methods?,"['Testing and release should be 100% automated', 'Role separation is the key to software security', 'Final responsibility for security rests with the architect of the application', 'Everyone in the process is responsible for security']",0.0
91,Which option describes a core principle of DevSecOps?,"['Security Information Event Management (SIEM)', 'an Instruction Detection and Prevention System (IDPS) appliance', 'a web application firewall (WAF)', 'a stateful packet inspection firewall']",2.0
92,"You need to implement a solution to protect internet-facing applications from common attacks like XSSm CSRF, and SQL injection. Which option is best suited to the task?","['Eradication / Remediation', 'Reporting', 'Containment / Mitigation', 'Recovery']",1.0
93,Which phase of the incident response process happens immediately following identification?,"['by reducing DLP licensing costs', 'by ensuring that data is not retained beyond its necessary retention date', 'by destroying data that may implicate company executives in dishonest behavior', 'by reducing cost associated with data storage and protection']",-1.0
94,How can a data retention policy reduce your organization's legal liability?,"['espionage', 'sabotage (not too much sure)', 'fraud', 'confidentiality breach']",1.0
95,You believe a recent service outage due to a denial-of-service attack from a disgruntled inside source. What is the name for the malicious act this employee has committed?,"['Software Capability Maturity Model (SW-CMM)', 'Control Objectives for Information and Related Technologies (COBIT) (not too much sure)', 'The Open Group Architecture Framework (TOGAF)', 'Software Development Life Cycle (SDLC)']",1.0
96,Which option is a framework widely utilized by organizations in the development of security governance standards?,"['UDP that is connection-oriented', 'TCP that is connection-oriented (not too much sure)', 'UDP that is connectionless', 'TCP that is connectionless']",1.0
97,There are connection-oriented and connectionless protocols in networking. What do web browsers use to ensure the integrity of the data it sends and receives?,"['DNS poisoning', 'CRL trapping', 'ARP spoofing', 'DDoS']",2.0
98,Which type of attack targets vulnerabilities associated with translating MAC addresses into IP addresses in computer networking?,"['attack', 'information', 'threat', 'event']",3.0
99,"You are part of of an incident response team at your company. While sifting through log files collected by a SIEM, you discover some suspicious log entries that you want to investigate further. Which type of the following best refers to those recorded activities demanding additional scrutiny?","['Restore the server from backup immediately.', 'Take the server offline until your investigation is complete.', 'Take a snapshot of the compromised virtual server for your investigation.', 'Restart the server. Remediate the issue after business hours.']",2.0
100,"You are responsible for forensic investigations in your organization.You have been tasked with investigating a compromised virtual application server. Becase a revenue generating application runs on the server, the server needs to be returned to service as quickly as possible.","['192.168.0.1/24', '192.168.0.3/24', '10.10.0.0/24', '192.168.0.2/24']",0.0
101,Site-to-site VPN provides access from one network address space (192.168.0.0/24) to another network address space _ site-to-site VPN provides access from one network address space (192.168.0.0/24) to another network address space _.,"['EC-Council', 'ISACAISACA', 'NISTNIST', 'OWASP']",3.0
102,You are researching probable threats to your companyâ€™s internet-facing web applications. Which organization should you reference as an authoritative source for information on web-based attack vectors?,"['adopting a ""best-in-suite"" approach to securityadopting a ""best-in-suite"" approach to security', 'adopting a ""trust but verify"" approach to securityadopting a ""trust but verify"" approach to security', 'adopting a ""best-of-breed"" approach to securityadopting a ""best-of-breed"" approach to security', 'adopting a ""defense-in-depth"" approach to security']",1.0
103,"Which action is most likely to simplify security staff training, improve integration between security components, and reduce risk to the business? (Choose the best answer.)Which action is most likely to simplify security staff training, improve integration between security components, and reduce risk to the business? (Choose the best answer.)","['Ping of death', 'Buffer overflow', 'Distributed Denial of Service', 'Denial of Service']",1.0
104,_____ attacks can execute the code injected by attackers as part of user inputs.,"['identifying and valuing assets', 'analyzing risks by criticality and cost', 'discontiniuing activities that introduce risk', 'identifying threats and analyzing vulnerabilities']",2.0
105,Which activity is not part of risk assessment?,"['brute force', 'session hijacking', 'cross-site scripting', 'directory traversal']",3.0
106,"In response to an alert regarding a possible security incident, you are analyzing the logs for a web application. In the process, you see the following string: ./../../../var/secrets What type of attack was most likely attempted against the application?","['2', '1', '3', '4']",0.0
107,Which quadrant should be the focus of risk management?,,
