,Question,Answers,Right Index
16,Which statement best describes the method of inheritance in OOP?,"['Inheritance describes the ability to create new classes based on an existing class.', 'Inheritance means that a group of related properties, methods, and other members are treated as a single unit or object.', 'Inheritance forces a class to have a single responsibility from only one parent.', 'Inheritance means that you will never have multiple classes that can be used interchangeably, even though each class implements the same properties or methods in different ways.']",0
17,"Which type of inheritance ,when done continuously, is similar to a tree structure?","['multilevel', 'hierarchical and multiple', 'hierarchical', 'multiple']",2
18,Which statement is true?,"[""A default parameter's constructor is not equivalent to the default constructor"", 'A default constructor is inherited from a parent class', 'A default constructor can be called explicitly', 'A default constructor cannot be defined by the coder']",0
19,Which of the following is NOT an advantage of using getters and setters?,"['Getters and setters can speed up compilation.', 'Getters and setters provide encapsulation of behavior.', 'Getters and setters provide a debugging point for when a property changes at runtime.', 'Getters and setters permit different access levels.']",0
20,"In context of OOP, what is association?","['Association is a relationship where all objects have their own life cycle and there is no owner.', 'Association is the process where model elements cooperate to provide higher-level behavior.', 'Association is whole/part relationship where one object is composed of one or more other objects, each of which is considered a part of the whole.', 'Association is where all objects have their own life cycle, but there is ownerhip, and child objects can not belong to another parent object.']",0
21,How are user stories different from use cases?,"['User Stories are shorter and less detailed.', 'User stories are more accurate.', 'User stories are more detailed and structured.', 'User storised are more anecdotal and personal.']",0
22,Which type of inheritance must be used so that the resultant is hybrid?,"['multiple', 'any type of inheritance', 'multilevel', 'hierarchical']",0
23,A language that does not support polymorphism but supports classes is considered what?,"['an object-based language', 'a class-based language', 'a procedure-oriented language', 'if classes are supported, polymorphism will be supported']",0
24,Two classes combine private data members and provide public member functions to access and manipulate those data members. Where is abstraction used?,"['Abstraction is using a private access specifier for the data members.', 'Abstraction is using public member functions to access and manipulate the data members.', 'Abstraction is using the class concept with both data members and member functions.', 'There is insufficient information to decide where abstraction is being used.']",1
25,What are the five Creational Design patterns by the Gang of Four ?,"['Observer, State, Strategy, Template Method, and Visitor.', 'Composite, Visitor, State, Prototype, and Singleton.', 'Composite, Builder, Factory Method, Prototype, and Singleton.', 'Abstract Factory, Builder, Factory Method, Prototype, and Singleton.']",3
26,"In multilevel inheritance, one class inherits how many classes?","['one class only', 'two classes', 'as many classes as required', 'at least two classes']",0
27,"if an object is passed by reference, the changes made in the function are reflected _.","['to the main object of the caller function, too', 'on the caller function object and also the called function object', 'on the copy of the object that is made during the pass', 'only in the local scope of the called function']",0
28,What is a method?,"['a set of instructions designed to perform a frequently used operation within a program and return no values', 'the exact same thing as a function and subroutine', 'a set of variables that can change over time', 'a procedure associated with data and behaviour']",1
29,"A mobile phone is made up of components such as a motherboard, camera, and sensors. The motherboard represents all the functions of a phone, the display shows the display only, and the phone is represented as a whole. Which of the following has the highest level of abstraction?","['camera', 'display', 'motherboard', 'mobile phone']",3
30,Which class has the highest degree of abstraction in a multilevel inheritance relationship of five levels?,"['the class at the third level', 'the class at the first level', 'All have the same degree of abstraction.', 'the class at the second level']",1
31,Which is NOT one of the basic types of inheritance?,"['multilevel inheritance', 'double inheritance', 'single inheritance', 'hierarchical inheritance']",1
32,Why is code duplication so insidious?,"['The duplication uses unnecessary space.', 'One has to maintain all the duplicates.', 'Duplication can cause intellectual property concerns.', 'Duplication is easy to hide.']",1
33,When and how often is a static constructor called?,"['It is called initially when an object is created and called with every new object instance.', 'It is called when an object is destroyed and only one time.', 'It is called initially when an object is created and only one time.', 'It is created at time when the object is discarded.']",2
34,"What does the code shown below demonstrate, and why?","['polymorphism, because each method can perform different task', 'method overriding, because it display the same method name, different or same parameters, and same return type', 'method overloading, because it allows the creation of several methods with the same name, wich differ by the type of input via parameter', 'method overriding, because it display the same method name, different parameters, and same return type']",2
35,What is the purpose of static constructor?,"['to initialize all the members with static value', 'to delete the static members when not required', 'to initialize the static members of class', ""to clear all the static members' initialized values""]",0
36,What are CRC Cards?,"['Code Responsibility Collection cards are a brainstorming tool used in the design of procedural software', 'Class Responsibility collaboration cards are a brainstorming tool used in the design of oop software', 'Code Responsibility Correction cards are tools used for debugging', 'Code Responsibility Correction cards are tools for modeling']",1
37,1 How are contents of a composition different from those of aggregation?,"['if one element of an aggregation is dereferenced, all its elements are eligible for garbage collection', 'if a composition dies, the contents die', 'the contents of a composition are all siblings', 'an aggregation contains only abstract classes']",1
38,2 Which statement about compositions and aggregations is true?,"['if one element of an aggregation is dereferenced, all its elements are eligible for garbage collection', 'if a composition dies, the contents die', 'the contents of a composition are all siblings', 'an aggregation contains only abstract classes']",1
39,What is the result of using more abstraction?,"['it can increase code vulnerability', 'it can make code unsafe', 'it can limit code readability', 'it can be safer for coding']",2
40,Which is false for a member function of a class?,"['Member functions can be defined only inside or outside the class body.', 'Member functions can be made to be friends of another class.', 'Member functions do not need to be declared inside the class definition.', 'All member functions need to be defined.']",2
41,Why is inheritance used when creating a new class?,"['to protect attributes from unwanted changes', 'to delegate coding responsibility more efficiently', 'to conserve memory', 'to avoid writing duplicate code', 'to separate class behavior from the more general']",3
42,"In addition to attributes and behaviours, what quality must a class possess?","['a name', 'a state', 'a color', 'an object']",0
43,Which type of function among the following shows polymorphism?,"['inline function', 'undefined function', 'virtual function', 'class member function']",2
44,"Which words in the following list are candidates for objects: trumpet, clean, enrage, leaf, tree, collapse, active, and lively?","['leaf and tree', 'clean, enrage, and collapse', 'clean, active, and lively', 'leaf, tree, and trumpet']",3
45,What best describes what object-oriented programming does?,"['It focuses on objects that interact cleanly with one another.', 'It programs exclusively to interfaces.', 'It programs exclusively to classes.', 'It creates one class for all business logic.']",0
46,Can abstract classes be used in multilevel inheritance?,"['No, abstract classes can be used only in single-level inheritance since they must be immediately implemented.', 'yes, always', 'yes, but with only one abstract class', 'No, abstract classes do not have constructors.']",1
47,What type of inheritance may lead to the diamond problem?,"['single level', 'multilevel', 'hierarchical', 'multiple']",3
48,What is the relationship between abstraction and encapsulation?,"['Abstraction is about making relevant information visible, while encapsulation enables a programmer to implement the desired level of abstraction.', 'Abstraction and encapsulation are essentially the same.', 'Abstraction and encapsulation are unrelated.', 'Encapsulation is about making relevant information visible, while abstraction enables a programmer to implement the desired level of encapsulation.']",0
49,Which of these keywords are access specifiers?,"['abstract and public', 'public and private', 'this and final', 'final and abstract']",1
50,What is a reference to an object?,"['It is the address of variable only -- not the method of an object.', 'It is a shallow pointer that contains address of an object.', 'It is the physical address of an object.', 'It is the address where the variables and methods of an object are stored.']",3
51,Why is unit testing harder in OOP than functional programming?,"['Objects may maintain internal state, which is not easily accessible by the tests.', 'The quality of unit testing frameworks for functional languages is better.', 'OOP promotes code reuse, which means that your tests have to consider more use cases.', 'Object-oriented languages tend to rely on frameworks such as Spring or Hibernate, which make them difficult to test.']",0
52,What is the function of a user diagram?,"['It connects actors to use cases.', 'It links actors to roles played in all use cases.', 'It lists all actors for each use case.', 'It minimizes the number of actors required.']",1
53,How do object behaviour and attributes differ?,"['Behaviour describe dynamic properties; attributes are static.', 'Attributes describe a state; behaviours describe a change.', 'Attributes apply only to a specified object; behaviour apply to other linked objects.', 'Behaviours are vector quantities; attributes are scalars.']",1
54,The open/closed principle states that classes should be open for _ but closed for _.,"['refactoring; duplication', 'modification; duplication', 'extension; modification', 'reuse; encapsulation']",2
55,Why would you override a method of a base class?,"['to define a method that must be implemented in a derived class', 'to define a custom implementation of an inherited member', 'to define a method that must be implemented in a superclass only', 'to define a class that can be inherited from']",1
56,What is a copy constructor?,"['It is a unique constructor for creating a new object as a copy of an object that already exists. There will always be only one copy constructor that can be either defined by the user or the system.', 'It is a constructor that duplicates itself when requested on demand.', 'It is a common constructor for preventing the creation of a new object as a copy of an object that already exists. There will always be multiple standard constructors that can be either defined by the user or the system.', 'It is a constructor that duplicates itself on its own, based on memory available.']",0
57,What defines the catch block most accurately?,"['The catch block that will be executed is the one that best matches the type of exception thrown.', 'Multiple catch blocks can never be associated with a single try block.', 'Multiple catch blocks are mandatory for each try block.', 'Multiple catch blocks will all be executed in the case of an exception.']",0
58,"There are five classes. Class E is derived from class D, D from C, C from B, and B from A. Which class constructor(s) will be called first if the object of E or D is created?","['A', 'B', 'C', 'C and B']",0
59,"You have modules that are dependent on each other. If you change one module, you have to make changes in the dependent modules. What term is used to describe this problem, and what is a potential solution?","['Cohesion. A solution is to show that each module has certain responsibilities and to use an anticohesive design pattern.', 'Encapsulation. A solution is to implement one of the SOLID principles to ensure the modules do not encapsulate with each other.', 'Coupling. A solution is to refactor the code to be loosely coupled by using inversion of control and dependency injection.', 'Dependency. A solution is to implement polymorphism and abstraction to change and extract dependent elements of a module so that it functions on its own.']",2
60,_ describes an aggregation,"['A class of resources', 'A group of methods', 'A collection of objects', 'A list of children']",2
61,Which type of function can be used for polymorphism?,"['virtual function', 'inline function', 'undefined function', 'private function']",0
62,Which choice is a benefit of using dependency injection?,"['loose coupling', 'code reusability', 'lazy initialization', 'data abstraction']",0
63,"Are you required to return an object if it was passed by reference to a function, and why or why not?","['Yes, the caller function needs to reflect the changes.', 'No, you should use a global variable instead.', 'No, changes will be automatically reflected in the calling function.', 'Yes, the object must be the same in the caller function.']",2
64,Why is inheritance?,['...'],-1
65,What is the best example of a superclass and subclass relationship?,"['car:toyota', 'ducks:pond', 'toes:feet', 'rock:stone']",0
66,Which statements best describe the Gang of Four design patterns called Memento and Observer?,"[""Memento notifies multiple classes of changes. Observer captures and restores an object's internal state."", 'Memento defers the exact steps of an algorithm to a subclass. Observer defines a new operation to a class without change.', ""Memento alters an object's behavior when its state changes. Observer encapsulates an algorithm inside a class."", ""Memento captures and restores an object's internal state. Observer notifies multiple classes of changes.""]",3
67,"What does the value (0.5,0.5,0.5) indicate in the class diagram specification position: Coordinate = (0.5,0.5,0.5)?","['a default value of the Coordinate attribute', 'the size of the position array', 'an increment of the position attribute value', 'a default value of the position attribute']",3
68,What is the most accurate example of the Liskov substitution principle?,['A'],-1
69,What is the difference between a parameter and an argument?,['B'],-1
70,What is the scope of a class nested inside another class?,['C'],-1
71,Methods and attributes that define an object are a kind of blueprint called what?,['D'],0
72,"Assume single inheritance is used with classes A and B while A is the base class. Then assume classes C, D, and E, where C is a base class and D is derived from C, then E is derived from D. Class C is made to inherit from class B. Which type of inheritance is reflected?","['An argument can have many values while a parameter can have only one value.', 'An argument is the variable used for input values in a method. A parameter is the specific input value passed to the method.', 'A parameter is a variable in the declaration of a function. An argument is the value of this variable that gets passed to the function.', 'Parameters and arguments are the same']",2
73,What is the main idea behind separation of concerns?,"['Protected scope', 'Private scope', 'Global scope', 'Depends on access specifier and inheritance used']",3
74,What is the purpose of the finally block?,"['a collection', 'a variable', 'a class', 'a procedure']",2
75,Which choice is not an OOP language?,"['Multilevel', 'Hybrid', 'Single level', 'Multiple']",0
76,What is the function of a finalizer or destructor?,"['All of these answers', 'Applications are decomposed into parts', 'Parts are defined with minimal overlap', 'Each part is responsible for a separate concern']",0
77,An instance of which type of class cannot be created?,"['To always run the finally block of code when the try block exits', 'To run code when an exception has not occurred', 'To run the block if an exception occurred', 'To run code whenever garbage collection requires it']",0
78,"In the context of OOP, what is composition?","['C#', 'Java', 'C', 'Python']",2
79,Static polymorphism uses method _ ?,"['To relinquish resources that are no longer needed', 'To delete a variable name', 'To reset an attribute value', 'To hold space, even after an object is no longer being used']",0
80,What does a concrete class not have?,"['Protected class', 'Base class', 'Anonymous class', 'Abstract class']",3
81,How does dynamic typing complicate troubleshooting?,"['Composition is the act of one object passing to another object an operation to be performed on behalf of the initial object.', 'Composition is a part/hole relationship where an object is composed of one or more other objects, each of which is considered a part of the whole.', 'Composition is a binding where the class/name association is not made until the object designated by the name is created at execution time', 'Composition is a process of collecting classes that provide a set of services for a particular domain']",1
82,What is the difference between early binding and late binding?,"['overloading', 'inheritance', 'abstraction', 'overriding']",0
83,What is the difference between an interface and an abstract class?,"['parents', 'pure virtual functions', 'attributes', 'purposes']",1
84,What parameters are required to be passed to a class constructor?,"['It can be difficult to identify variables that are incorrectly typed', 'The dynamic variables can assume only limited values', 'Storage is fixed for dynamic variables', 'Static variables are more flexible than dynamic variables']",0
85,What are the four principles of object-oriented programming?,"['Early binding is when a variable is assigned a value when a scope is created. Late binding is when a variable is assigned a value after a scope is exited', 'Early binding is when a variable is assigned a value when the program starts. Late binding is when a variable is assigned after the program is running', 'There is no difference. In both cases, variables are assigned values when a program has completed startup and is running', 'Early binding is when a variable is assigned its value at compile time. Late binding is when a variable is assigned a value at run time']",3
86,"From the SOLID principles of object-oriented programming, which statement best describes the Liskov substitution principle?","['Interfaces can contain code or data. Abstract classes do not contain code or data. A class can inherit from more than one abstract class but can only implement one interface', 'Interfaces can contain code or data. Abstract classes do not contain code or data. A class can inherit from only one abstract class but can implement an unlimited number of interface', 'Abstract classes can contain code or data. Interface do not contain code or data. A class can inherit from only one abstract class but can implement an unlimited number of interfaces', 'Abstract classes can contain code or data. Interface do not contain code or data. A class can inherit from more than one abstract class but can only implement one interface']",2
87,,"['reference to subclass // References to subclass are never required as you can simply Initialize subclass & use their object.', 'reference to base class // References to the base class are not required in Java, Javascript & Python', 'reference to this pointer // While Python & Javascript may require passing this or self in the constructor, It is not passed in Java constructor.', 'none // Above 3 are incorrect so ""none"" is the answer']",3
88,,"['manipulation, encapsulation, inheritance, and dependency inversion', 'dependency inversion, open/closed principle, encapsulation, and inheritance', 'interface segregation, abstraction, dependency inversion, and inheritance', 'abstraction, encapsulation, inheritance, and polymorphism']",3
89,,"[""A class should have only a single responsibilityâ€”that is, only changes to one part of the software's specification should be able to affect the specification of the class."", 'Software entities should be open for extension, but closed for modification.', 'Many client-specific interfaces are better than one general-purpose interface.', 'objects in a program should be replaceable with instances of their subtypes without altering the correctness of that program.']",3
