,Question,Answers,Right Index
21,"You are working on a local copy of a document when Word unexpectedly closes. After you relaunch Word, how can you find the most recently saved version of the document?","['Click Open > Recent and select Recover Unsaved Documents.', 'Click File > Options > Recover Unsaved Documents.', 'Click File > Open > Recent > Documents.', 'Click File > Recent > Recover Unsaved Documents.']",2
22,Which object type can you not insert into a Word document from the Insert tab?,"['a sketch', 'a symbol', 'a 3D model', 'an equation']",0
23,What Microsoft Word feature lets you capture a portion of your screen to be used as an image in your document?,"['Screen Clipping', 'Screen Grab', 'Screen Capture', 'none of these answers']",0
24,"You want to create a shortcut that replaces an acronym that you type with the acronym's full text-for example, replacing ""/mt"" with ""Microsoft Teams"". What Word feature do you use to create this shortcut?","['Replace All', 'AutoFormat As You Type', 'Find and Replace', 'AutoCorrect Options']",3
25,"Your document contains two columns of content with a vertical line between the columns, as shown. From where can you delete the line?","['Insert > Text', 'Columns dialog box', 'Insert > Line > Vertical', 'Insert > Line > Remove']",1
26,"When you crop an image in a document, what happens to the image and the overall document file size?","['The cropped parts of the image are hidden and the overall file size increases.', 'The cropped parts of the image are removed and the overall file size does not change.', 'The cropped parts of the image are hidden and the overall file size does not change.', 'The cropped parts of the image are removed and the overall file size decreases.']",2
27,"When you are typing in a paragraph and reach the end of the line, Word automatically starts a new line for you. What is this feature called?","['line wrap', 'word wrap', 'a new line return', 'a soft return']",1
28,You want to create an organizational chart. Which SmartArt category should you choose?,"['Pyramid', 'Relationship', 'Hierarchy', 'Matrix']",2
29,"When you insert page numbers, which position is NOT an option?","['page margins', 'inset', 'current position', 'bottom of page']",1
30,How can you quickly move an insertion point up to the start of the previous paragraph?,"['Press Ctrl+Up Arrow (Windows) or Command+Up Arrow (Mac).', 'Press Ctrl+Page Up (Windows) or Command+Page Up (Mac).', 'Press Ctrl+Left Arrow (Windows) or Command+Left Arrow (Mac).', 'Press Alt+Left Arrow (Windows) or Option+Left Arrow (Mac).']",0
31,"You send a document to two clients for review, and each client returns a separate, edited version of the document. How do you most efficiently review their feedback?","['Click Review > Accept.', 'Turn on Track Changes.', 'Click Review > Compare.', 'Click Review > Smart Lookup.']",2
32,What is the difference between a footnote and an endnote?,"['Footnotes use Arabic numerals and endnotes use letters.', 'A footnote is placed in the page footer, and an endnote is placed on a blank page at the end of the document.', 'A footnote is placed at the bottom of the page, and an endnote is placed at the end of the document.', 'An endnote always appears on the bottom of the same page that it references.']",2
33,Which formatting option was used to create the effect shown below?,"['Drop Cap', 'Subscript', 'Small Caps', 'Superscript']",1
34,What Word building block uses headings to help users identify the contents of a document?,"['table of contents', 'page break', 'cover page', 'index']",0
35,"You have been reviewing a Word document using Track Changes. There are still changes that need to be reviewed, but you cannot see them. Why is this? (Select all that apply.)","['A, C, D', 'A, B', 'D', 'A, C']",1
36,You are coordinating the update of your company's 10-chapter operations manual. You begin by saving each chapter as a separate document. What Word feature can you use to manage all of these chapter documents?,"['the Organizer', 'master document', 'outline view', 'versioning']",1
37,Which is a benefit of using heading styles to format a report?,"['You can reformat all headings by changing style sets.', 'You can navigate from heading to heading in the Navigation pane.', 'all of these answers', 'You can easily generate a table of contents.']",2
38,You need to add a trademark symbol to a new product name. How can you accomplish this? (Select two items.),"['B and D', 'A and B', 'B and C', 'A and D']",1
39,"You are reformatting a professional document that you created previously using manual formatting. In your document, first-level headings are formatted with Arial 11 Bold. What is the fastest way to create and apply a Heading 1 style using these properties?","['In the Styles task pane, click New Style and select Arial 11 Bold.', 'Hold the Ctrl key (Windows) or Command key (Mac) and click the Format Painter. Then select New Style.', 'Select one of the first level headings. Right-click Heading 1 and update it to match the selection.', 'Select the text, right-click to display the formatting bar, and select Styles > Copy.']",2
40,"You are typing text in two columns. When you reach the end of a paragraph in column 1, you want to start the next paragraph in column 1 on the next page. What type of break should you insert at this point?","['next page section break', 'continuous section break', 'column break', 'page break']",3
41,"You want to capture all the content and design elements in your current document, so you can use them as a starting point when creating new documents. To do so, save the current document as _.","['a template file', 'a PDF', 'an OpenDocument Text file', 'a Rich Text Format file']",0
42,Which file format best preserves formatting and allows editing when a Word document is transferred to another application?,"['XML Paper Specification (XPS)', 'OpenDocument Text (ODT)', 'Rich Text Format (RTF)', 'plain text (TXT)']",2
43,How can you break a table into two parts?,"['Use the Split Table command.', 'Press Shift + Enter (Windows) or Sift + Return (Mac).', 'Use the Section Break command.', 'Use the Split Cells command.']",0
44,What can you NOT create from a Word document?,"['a Word macro-enabled document', 'a plain text file', 'a multipage website', 'a Word 2003 XML document']",2
45,How can you add a manual line break to a paragraph?,"['Press Enter twice (Windows) or Return twice (Mac).', 'Press Alt+Enter (Windows) or Option+Return (Mac).', 'Press Enter (Windows) or Return (Mac).', 'Press Shift+Enter (Windows) or Shift+Return (Mac)']",3
46,You want to repeat an element (such as the date) on all pages of the document. Which options should you choose?,"['Insert > Header & Footer', 'Insert > Text', 'Design > Header & Footer', 'View > Header & Footer']",0
47,You want to repeat an element (such as the date) at the bottom of all pages of a document. Which option should you choose?,"['Insert > Text', 'View > Header & Footer', 'Design > Footer', 'Insert > Footer']",3
48,A document has been shared with you from your colleague's OneDrive library. They have given only you editing access. What can you do with this document?,"['Share the document with others.', 'Assume ownership of the document.', 'Remove access from another user.', 'Coauthor the document with your colleague.']",0
49,"In the image below, what do the red bars next to the text indicate?","['Draw tools were used in these areas.', 'Changes were made to these areas.', 'Comments were added to these areas.', 'none of these answers']",1
50,What formatting must you use to use both portrait and landscape pages in the same Word document?,"['templates', 'page', 'columns', 'sections']",3
51,Which option does the Find and Replace feature NOT support?,"['Match Punctuation', 'Replace All', 'Match Case', 'Whole Word Only']",0
52,What is the name of the text effect that displays a large capital letter at the beginning of a paragraph?,"['superscript', 'drop cap', 'subscript', 'small caps']",1
53,You need to document a procedure. Which paragraph format is best to help readers follow the sequence of instructions?,"['line numbers', 'numbered list', 'columns', 'bulleted list']",1
54,How can you adjust which data in a table is used when creating a chart?,"['Click the Select Data button.', 'Click the Refresh Data button.', 'Click the Switch Row/Column button.', 'Click the Edit Data button.']",3
55,You want to be able to edit your Word document simultaneously with other Word users in your organization. Which save location should you select in the Save As dialog box?,"['A', 'A, B, C, D', 'A, B, C', 'A or B']",3
56,Why is it important to use alternative text for objects in your document?,"['Adding alternative text to an object is one way to apply a caption to an object.', 'It allows you to display the text in a language other than the default language-for example, English to French, French to German.', 'It helps a user with a visual impairment who is using a screen reader understand the content of the object.', 'It enables you to provide another explanation of the object, in case the user does not understand what the object is.']",2
57,What is a benefit of using sections in a Microsoft Word document?,"['You can restrict printing for specific document sections.', 'You can apply unique formatting to each section.', 'You can collaborate on specific sections with other authors.', 'You can restrict access to each section individually.']",1
58,How can you tell if a colleague is coauthoring a document at the same time as you? (Select all that apply.),"['A, B, C', 'B, C, D', 'A, B, D', 'A, C, D']",3
59,"When you insert a picture into a document, what happens to the picture?","['Word stretches the photo to fill the page.', 'Word scales the image to the largest size possible to fit within the height or width of the page.', ""Word converts the photo's file format."", 'Word analyzes and corrects the image for tone and color.']",1
60,"When working with Track Changes, what is the difference between Simple Markup and all Markup?","['Simple Markup shows the final version without inline markups; All Markups shows the final version with inline markups.', 'Simple Markup shows the markup versions by one selected author; All Markup shows the combined markup version of all authors.', 'Simple Markup shows the revisions of one selected author in the Review pane; All Markup shows the revisions of all authors with inline markups.', 'Simple Markup shows the final version with inline markups; All Markup shows the final version without inline markups.']",1
61,You're finalizing a document that contains some high-resolution images. You want to reduce the picture size while ensuring image quality is adequate for online viewing. What is a best-practice approach?,"['Review the images and crop as needed. Compress the images. Save the document and then compress the entire document.', 'Replace the images with lower-resolution images. Save the document and then compress it.', 'Review the images and crop as needed. Then compress the images and delete cropped areas.', 'Review the images and crop as needed. Save document and then compress it.']",2
62,"Before you send a document to an external client, you must remove personal information--including document author names, comments, and hidden text--from the doc. What tool can help you locate and clean up these details?","['Accessibility Checker', 'Check Compatibility', 'Manage Document', 'Document Inspector']",3
63,What chart type cannot be used for more than one data series?,"['Pie', 'Column', 'Line', 'Bar']",0
64,"In the image below, where do you click to hide comments when a document prints?","['A', 'B', 'C', 'D']",1
65,Which page orientation should you select to accommodate a wide chart or table?,"['Tall', 'Portrait', 'Wide', 'Landscape']",3
66,What is the first step in sharing a document that is currently saved on your local hard drive?,"['Get a sharing link for the document.', 'Create a new document in OneDrive.', 'Upload the document to OneDrive.', 'Send an invitation to the document.']",2
67,You are working in another application and want to move text into a Word document. How can you do it?,"['Export the text from the other application as a Word document.', 'Use the Insert command and select the Word document.', 'Select the text and save it as Word document.', 'Use the Clipboard to copy and paste text into the Word document.']",1
68,What is typically created as the first page of a document and contains information such as the document title and author?,"['cover page', 'master page', 'blank page', 'table of contents page']",0
69,"Before publishing a document, you want to identify issues that may make it difficult for people with disabilities to read. which feature should you use?","['check Accessibility', 'inspect document', 'check compatibility', 'protect document']",0
70,"After selecting the entire document, what is the quickest way to find out how many paragraphs there are in your current Word document?","['From the start of the document, hold down the Ctrl (Windows) or Command (Mac) key, and press the Down Arrow key repeatedly, counting each paragraph as you go.', 'Click File > Properties > Content to display file information, including the number of paragraphs.', 'On the status bar, select Word Count to display file information, including the number of paragraphs.', 'Click File > Info > Inspect Document to display file information, including the number of paragraphs.']",2
71,You want to be able to read one page in your document while editing another page in the same document. What's the most efficient way to do this with only one monitor?,"['On the View tab of the ribbon, click Split.', 'Save a duplicate copy of your document, then view both documents side by side.', 'On the Insert tab of the ribbon, create a bookmark for the location that you want to read.', 'On the View tab of the ribbon, click New Window.']",0
72,What is the purpose of adding alternative text (alt text) to an image in your document?,"['Alt text improves accessibility in your document.', 'all of these answers', 'Alt text describes what appears in the image.', 'Screen readers read the text aloud for users with visual impairments.']",1
73,You are inserting several images in a document and need to include descriptive information about them. Numbering the images will also make it easier to reference them in the associated document text. Which command can help you set this up?,"['Insert Footnote', 'Insert Citation', 'Insert Caption', 'Insert Table of Figures']",2
74,You want an image to move with the surrounding text as you make changes to the document. Which option should you select?,"['In Line with Text', 'With Text Wrapping', 'Behind Text', 'Through']",1
75,You want to place a triangle shape on your page. Where do you find the shape?,"['On the Insert tab, click SmartArt.', 'On the Insert tab, click Shapes and look in the Rectangles & Triangles section.', 'On the Insert tab, click Icons.', 'On the Insert tab, click Shapes and look in the Basic Shapes section.']",3
76,"When printing multiple copies of a document, which option groups consecutive pages together, making them easier to distribute?","['Collated', 'Print One-Sided', 'Uncollated', 'Print on Both Sides']",0
77,You are sharing your computer screen to collaborate on a document. Which view should you use to minimize the ribbon and give your document the most screen space?,"['Read Mode (Windows) or Focus (Mac)', 'Draft view', 'Web Layout view', 'Outline view']",0
78,You want a different header and footer to appear on alternating pages. Which option should you choose?,"['Different Odd & Even Pages', 'Insert Alt Header/Footer', 'Display on Odd Pages Only', 'Different First Page']",0
79,"When you start a new, blank document, you usually end up changing the font to Arial 11.5 point. How can you make these settings the default for this and all future new documents?","['Open any document, change your font settings, and save as a template.', 'Create a macro that will change all fonts to Arial 11.5 point.', 'In a new, blank document, from the Font dialog box, make your changes and set as default for All documents based on the Normal template.', 'In a new, blank document, make your font changes and then save your document as a template.']",2
80,"You inserted a picture into a brochure, and you want to cut down on the background to focus only on the main part of the image. How can you accomplish this?","['Right-click the picture and select Crop.', 'In Picture Tools, select Remove Background.', 'In Picture Tools, select Picture Effects.', 'Right-click the picture and select Size and Position.']",1
81,"The form you are creating includes a field where users can either pick from a list of choices you provide, or type in a different entry. Which control type should you use?","['SmartArt', 'drop-down list', 'combo box', 'check box']",2
82,There is a circle shape in your document. Which of the shape's style can you format?,"['all of these answers', 'Outline', 'Effects', 'Fill']",0
83,A word theme is composed of settings for which document attributes?,"['fonts and paragraph spacing', 'colors, fonts, paragraph spacing, and effects', 'colors, fonts, and paragraph spacing', 'colors, fonts, and effects']",3
84,"When using the Compare function, the differences between two documents are outlined _.","['in red', 'on the most recent of the two documents', 'on the original document', 'on a third document']",0
85,"You have inserted a picture in your Word document, and you want to ensure that users with visual impairments can access the picture. How can you do this?","['Insert an object.', 'Insert a caption.', 'Insert AutoText.', 'Insert alt text.']",3
86,"You are creating a company newsletter. The first page has three columns, and the second page will need four columns. How would you do this?","['Insert a column break at the beginning of the second page.', 'Insert a page break at the end of the first page.', 'Insert a section break at the end of the first page.', 'Insert a text wrapping break at the beginning of the second page.']",2
87,"You just applied a change from the Design tab of the ribbon, and all of the fonts and formatting in your document changed. What did you change?","['D', 'A or B', 'C or D', 'A, B, or C']",3
88,You want to start a new text section at the current cursor position without adding a new page. Which type of section break should you choose?,"['Continuous', 'Even Page', 'Next Page', 'Odd Page']",0
