,Question,Answers,Right Index
27,"In the scenario shown below, you want to extend the end of the red clip in the Timeline and not change the duration of the adjacent clip. Which is the most appropriate trim choice to accomplish this?","['Trim In', 'Trim Out', 'Ripple Trim In', 'Ripple Trim Out']",1
28,Which formats does Adobe Media Encoder support? (Select three items.),"['A, B, C', 'A, C, E', 'B, C, D', 'B, D, E']",2
29,Which video file format can you export with Adobe Media Encoder? (Select three items.),"['A, B, C', 'A, C, E', 'B, C, D', 'B, D, E']",3
30,"If you have placed a GPU-accelerated effect on a clip in the Timeline and have not rendered it, what color appears at the top of your Timeline?","['red', 'blue', 'yellow', 'green']",0
31,Which statement is true about the Appearance preferences?,"['The default brightness is the halfway position between darker and lighter.', 'You can set the top bar of windows to a custom accent color.', 'You can adjust the intensity of the Focus Indicator to help easily identify which window is active.', 'You can change the highlight color.']",3
32,What can you tell about this transition?,"['Premiere will insert white to fill the needed handles.', 'Premiere will insert black to fill the needed handles.', 'There is not enough media (handles) to cover the duration of the transition.', 'The transition is automatically shortened to use only the available media and the area under the diagonal lines will have no transitions applied.']",-1
33,Your project has several sequences that are no longer needed. How would you use the Project Manager to produce a new version of the project that excludes the unwanted sequences?,"['Deselect the unwanted sequences in the Sequence area.', 'Select Create New Trimmed Project.', 'Select Consolidate and Transcode.', 'Choose Collect Files and Copy to New Location.']",3
34,You want to take a partial clip that's used in your Timeline and send it to After Effects for additional processing using Dynamic Link. Which method best accomplishes this?,"['Select the clip in the Timeline and choose File > Adobe Dynamic Link > Import After Effects Composition.', 'Select the clip in the Timeline and choose File > Adobe Dynamic Link > Replace with After Effects Composition.', 'Select the clip in the Timeline and choose File > Adobe Dynamic Link > New After Effects Composition.', 'Select the clip in the Timeline and choose Edit > Copy. Switch to After Effects and choose Edit > Paste.']",-1
35,You want to pull down the saturation in just the clouds shown below. Which Curves adjustment makes this easiest?,"['Hue vs. Saturation', 'RGB Curves', 'Luma vs. Saturation', 'Hue vs. Luma']",-1
36,Which is a new graphic layer type? (Select three items.),"['A, B, C', 'A, C, E', 'B, C, E', 'B, D, E']",-1
37,Which option can create a color field that automatically adjusts size as you add or subtract from a text layer?,"['Choose Fill from the Appearance controls.', 'Choose Stroke from the Appearance controls.', 'Choose Background from the Appearance controls.', 'Choose Shadow from the Appearance controls.']",-1
38,"If you want to lighten just the darkest areas of an image, which slider should you adjust in the Lumetri effect?","['Shadows', 'Contrast', 'Midtones', 'Blacks']",-1
39,"Looking at the histogram below, which single adjustment slider could create this change?","['Blacks', 'Contrast', 'Whites', 'Exposure']",1
40,Under which drop-down menu can you remove effects?,"['Sequence', 'File', 'Edit', 'Clip']",-1
41,Which adjustment can you use to quickly convert log footage using recommended settings by a camera manufacturer?,"['Creative Look', 'Faded Film', 'Input LUT', 'Intensity']",-1
42,Which Audio Mixer automation mode allows an automation to return to the previous state after any adjustments are made?,"['Touch', 'Latch', 'Write', 'Read']",-1
43,You want Premiere Pro to create a second instance of your media files and add an additional version at a draft resolution. Which option works best in the ingest settings?,"['Transcode', 'Copy and Create Proxies', 'Create Proxies', 'Copy']",-1
44,"If you've imported several time-lapse sequences into your project as image sequences, which option in the Project Manager is most useful for archiving the project?","['Convert Image Sequences to Clips', 'Convert After Effects Compositions to Clips', 'Include Preview Files', 'Consolidate and Transcode']",-1
45,Which option is enabled to affect the view of the audio waveforms as shown below?,"['Show Audio Time Units', 'Rectified Audio Waveform', 'Large Audio Waveforms', 'Logarithmic Keyframe Scaling']",-1
46,You want to float the History panel independently to position it on another monitor as a floating window. Which option in the panel's submenu should you select?,"['Undock Panel', 'Undock Frame', 'Maximize Panel', 'Maximize Frame']",-1
47,"To quickly arrange the panels in Adobe Premiere Pro for a specific task, what do you use?","['workspaces', 'layouts', 'panel presets', 'events']",0
